"Sample","Reactions in minimal metagenome","% Coverage minimal metagenome"
"eC6_27","3272","63.11"
"eC6_28","3042","58.67"
"eC6_29","3259","62.85"
"eC6_3","3082","59.44"
"eC6_30","3270","63.07"
"eC6_31","3364","64.88"
"eC6_32","2786","53.73"
"eC6_33","3421","65.98"
"eC6_34","3678","70.94"
"eC6_35","3346","64.53"
"eC6_36","3612","69.66"
"eC6_37","3748","72.29"
"eC6_38","2503","48.27"
"eC6_39","2701","52.09"
"eC6_4","2598","50.11"
"eC6_40","3571","68.87"
"eC6_41","3783","72.96"
"eC6_42","3685","71.07"
"eC6_43","3832","73.91"
"eC6_44","3076","59.32"
"eC6_45","3544","68.35"
"eC6_46","3942","76.03"
"eC6_47","3580","69.05"
"eC6_48","2810","54.19"
"eC6_49","3099","59.77"
"eC6_5","2712","52.3"
"eC6_50","2788","53.77"
"eC6_51","3166","61.06"
"eC6_52","3720","71.75"
"eC6_53","2754","53.11"
"eC6_54","3384","65.27"
"eC6_55","3376","65.11"
"eC6_56","3966","76.49"
"eC6_57","3560","68.66"
"eC6_58","3927","75.74"
"eC6_59","3079","59.38"
"eC6_6","3188","61.49"
"eC6_60","2494","48.1"
"eC6_61","3611","69.64"
"eC6_62","3563","68.72"
"eC6_63","2143","41.33"
"eC6_64","3729","71.92"
"eC6_65","3299","63.63"
"eC6_66","3392","65.42"
"eC6_67","3619","69.8"
"eC6_68","3506","67.62"
"eC6_69","3628","69.97"
"eC6_7","3382","65.23"
"eC6_70","3286","63.38"
"eC6_71","2604","50.22"
"eC6_72","2891","55.76"
"eC6_73","3058","58.98"
"eC6_74","3217","62.04"
"eC6_75","3042","58.67"
"eC6_76","2864","55.24"
"eC6_77","3487","67.25"
"eC6_78","3038","58.59"
"eC6_79","2981","57.49"
"eC6_8","2252","43.43"
"eC6_80","3354","64.69"
"eC6_81","2917","56.26"
"eC6_82","3049","58.8"
"eC6_83","2992","57.7"
"eC6_84","2731","52.67"
"eC6_85","3309","63.82"
"eC6_86","3750","72.32"
"eC6_87","2292","44.2"
"eC6_88","2165","41.76"
"eC6_89","3134","60.44"
"eC6_9","3283","63.32"
"eC6_90","3013","58.11"
"eC6_91","3371","65.01"
"eC6_92","3171","61.16"
"eC6_93","3295","63.55"
"eC6_94","3382","65.23"
"eC6_95","2577","49.7"
"eC6_96","3134","60.44"
"eC6_97","3695","71.26"
"eC6_98","2163","41.72"
"eC6_99","3922","75.64"
"eE1_1","2534","48.87"
"eE1_10","3481","67.14"
"eE1_100","2822","54.43"
"eE1_11","2708","52.23"
"eE1_12","2251","43.41"
"eE1_13","2009","38.75"
"eE1_14","2514","48.49"
"eE1_15","2615","50.43"
"eE1_16","2783","53.67"
"eE1_17","2308","44.51"
"eE1_18","2800","54"
"eE1_19","2576","49.68"
"eE1_2","3021","58.26"
"eE1_20","2919","56.3"
"eE1_21","2652","51.15"
"eE1_22","2399","46.27"
"eE1_23","3454","66.62"
"eE1_24","2623","50.59"
"eE1_25","2721","52.48"
"eE1_26","2938","56.66"
"eE1_27","2493","48.08"
"eE1_28","2116","40.81"
"eE1_29","2526","48.72"
"eE1_3","3240","62.49"
"eE1_30","1928","37.18"
"eE1_31","2889","55.72"
"eE1_32","3131","60.39"
"eE1_33","2287","44.11"
"eE1_34","2509","48.39"
"eE1_35","2515","48.51"
"eE1_36","3094","59.67"
"eE1_37","2120","40.89"
"eE1_38","2424","46.75"
"eE1_39","3387","65.32"
"eE1_4","3308","63.8"
"eE1_40","2561","49.39"
"eE1_41","3280","63.26"
"eE1_42","2594","50.03"
"eE1_43","3045","58.73"
"eE1_44","2604","50.22"
"eE1_45","2676","51.61"
"eE1_46","2337","45.07"
"eE1_47","2886","55.66"
"eE1_48","2740","52.84"
"eE1_49","2564","49.45"
"eE1_5","3119","60.15"
"eE1_50","2511","48.43"
"eE1_51","2780","53.62"
"eE1_52","2462","47.48"
"eE1_53","2685","51.78"
"eE1_54","3100","59.79"
"eE1_55","3033","58.5"
"eE1_56","2501","48.24"
"eE1_57","2416","46.6"
"eE1_58","2326","44.86"
"eE1_59","2895","55.83"
"eE1_6","2495","48.12"
"eE1_60","2986","57.59"
"eE1_61","2639","50.9"
"eE1_62","2752","53.08"
"eE1_63","2705","52.17"
"eE1_64","3173","61.2"
"eE1_65","2879","55.53"
"eE1_66","2523","48.66"
"eE1_67","3051","58.84"
"eE1_68","2930","56.51"
"eE1_69","2505","48.31"
"eE1_7","2647","51.05"
"eE1_70","2962","57.13"
"eE1_71","2552","49.22"
"eE1_72","2401","46.31"
"eE1_73","2819","54.37"
"eE1_74","2555","49.28"
"eE1_75","2562","49.41"
"eE1_76","2628","50.68"
"eE1_77","3560","68.66"
"eE1_78","2335","45.03"
"eE1_79","2781","53.64"
"eE1_8","2701","52.09"
"eE1_80","3092","59.63"
"eE1_81","3127","60.31"
"eE1_82","2668","51.46"
"eE1_83","3083","59.46"
"eE1_84","2829","54.56"
"eE1_85","2821","54.41"
"eE1_86","2513","48.47"
"eE1_87","2888","55.7"
"eE1_88","2715","52.36"
"eE1_89","3090","59.59"
"eE1_9","2532","48.83"
"eE1_90","2489","48"
"eE1_91","2685","51.78"
"eE1_92","2807","54.14"
"eE1_93","2324","44.82"
"eE1_94","2607","50.28"
"eE1_95","2528","48.76"
"eE1_96","2635","50.82"
"eE1_97","2723","52.52"
"eE1_98","2507","48.35"
"eE1_99","3246","62.6"
"eE2_1","3044","58.71"
"eE2_10","2507","48.35"
"eE2_100","2501","48.24"
"eE2_11","2986","57.59"
"eE2_12","2779","53.6"
"eE2_13","2995","57.76"
"eE2_14","2480","47.83"
"eE2_15","2442","47.1"
"eE2_16","2787","53.75"
"eE2_17","3158","60.91"
"eE2_18","2312","44.59"
"eE2_19","3144","60.64"
"eE2_2","2985","57.57"
"eE2_20","3096","59.71"
"eE2_21","2923","56.37"
"eE2_22","2691","51.9"
"eE2_23","2551","49.2"
"eE2_24","3216","62.03"
"eE2_25","2859","55.14"
"eE2_26","2304","44.44"
"eE2_27","2988","57.63"
"eE2_28","2795","53.91"
"eE2_29","2662","51.34"
"eE2_3","3226","62.22"
"eE2_30","2842","54.81"
"eE2_31","2979","57.45"
"eE2_32","2105","40.6"
"eE2_33","2091","40.33"
"eE2_34","2508","48.37"
"eE2_35","2764","53.31"
"eE2_36","2336","45.05"
"eE2_37","2447","47.19"
"eE2_38","2525","48.7"
"eE2_39","3190","61.52"
"eE2_4","2749","53.02"
"eE2_40","2704","52.15"
"eE2_41","3091","59.61"
"eE2_42","2972","57.32"
"eE2_43","2865","55.26"
"eE2_44","2551","49.2"
"eE2_45","2716","52.38"
"eE2_46","2412","46.52"
"eE2_47","2316","44.67"
"eE2_48","2923","56.37"
"eE2_49","3098","59.75"
"eE2_5","2815","54.29"
"eE2_50","2693","51.94"
"eE2_51","2679","51.67"
"eE2_52","2730","52.65"
"eE2_53","3123","60.23"
"eE2_54","2408","46.44"
"eE2_55","3021","58.26"
"eE2_56","2653","51.17"
"eE2_57","3236","62.41"
"eE2_58","2801","54.02"
"eE2_59","2707","52.21"
"eE2_6","2287","44.11"
"eE2_60","2694","51.96"
"eE2_61","2047","39.48"
"eE2_62","2788","53.77"
"eE2_63","2377","45.84"
"eE2_64","3262","62.91"
"eE2_65","2839","54.75"
"eE2_66","2682","51.73"
"eE2_67","3178","61.29"
"eE2_68","2738","52.81"
"eE2_69","2720","52.46"
"eE2_7","2749","53.02"
"eE2_70","2749","53.02"
"eE2_71","2622","50.57"
"eE2_72","3163","61"
"eE2_73","2838","54.73"
"eE2_74","2700","52.07"
"eE2_75","2311","44.57"
"eE2_76","2779","53.6"
"eE2_77","2481","47.85"
"eE2_78","3181","61.35"
"eE2_79","3129","60.35"
"eE2_8","2731","52.67"
"eE2_80","2340","45.13"
"eE2_81","2882","55.58"
"eE2_82","2959","57.07"
"eE2_83","3170","61.14"
"eE2_84","2951","56.91"
"eE2_85","2590","49.95"
"eE2_86","2885","55.64"
"eE2_87","2829","54.56"
"eE2_88","2456","47.37"
"eE2_89","3051","58.84"
"eE2_9","2931","56.53"
"eE2_90","2452","47.29"
"eE2_91","3423","66.02"
"eE2_92","2904","56.01"
"eE2_93","3026","58.36"
"eE2_94","2998","57.82"
"eE2_95","3017","58.19"
"eE2_96","2623","50.59"
"eE2_97","2587","49.89"
"eE2_98","2791","53.83"
"eE2_99","3021","58.26"
"eE5_1","2717","52.4"
"eE5_10","2651","51.13"
"eE5_100","2956","57.01"
"eE5_11","2706","52.19"
"eE5_12","2610","50.34"
"eE5_13","2407","46.42"
"eE5_14","3158","60.91"
"eE5_15","2838","54.73"
"eE5_16","2952","56.93"
"eE5_17","3117","60.12"
"eE5_18","2840","54.77"
"eE5_19","3160","60.95"
"eE5_2","2519","48.58"
"eE5_20","2573","49.62"
"eE5_21","2437","47"
"eE5_22","2569","49.55"
"eE5_23","2498","48.18"
"eE5_24","2864","55.24"
"eE5_25","3048","58.78"
"eE5_26","2832","54.62"
"eE5_27","2901","55.95"
"eE5_28","2894","55.81"
"eE5_29","2567","49.51"
"eE5_3","2824","54.46"
"eE5_30","2836","54.7"
"eE5_31","2497","48.16"
"eE5_32","2664","51.38"
"eE5_33","3154","60.83"
"eE5_34","3058","58.98"
"eE5_35","2776","53.54"
"eE5_36","2891","55.76"
"eE5_37","2756","53.15"
"eE5_38","2758","53.19"
"eE5_39","2302","44.4"
"eE5_4","2774","53.5"
"eE5_40","2829","54.56"
"eE5_41","2588","49.91"
"eE5_42","2801","54.02"
"eE5_43","2471","47.66"
"eE5_44","2738","52.81"
"eE5_45","3330","64.22"
"eE5_46","2656","51.22"
"eE5_47","2770","53.42"
"eE5_48","2924","56.39"
"eE5_49","3044","58.71"
"eE5_5","2733","52.71"
"eE5_50","2390","46.09"
"eE5_51","2713","52.32"
"eE5_52","2442","47.1"
"eE5_53","2704","52.15"
"eE5_54","3080","59.4"
"eE5_55","2564","49.45"
"eE5_56","2151","41.49"
"eE5_57","2976","57.4"
"eE5_58","2404","46.36"
"eE5_59","2318","44.71"
"eE5_6","3452","66.58"
"eE5_60","2819","54.37"
"eE5_61","3311","63.86"
"eE5_62","2751","53.06"
"eE5_63","2426","46.79"
"eE5_64","2727","52.59"
"eE5_65","2722","52.5"
"eE5_66","2765","53.33"
"eE5_67","3204","61.79"
"eE5_68","2446","47.17"
"eE5_69","2780","53.62"
"eE5_7","2725","52.56"
"eE5_70","2338","45.09"
"eE5_71","2449","47.23"
"eE5_72","2459","47.43"
"eE5_73","2550","49.18"
"eE5_74","2990","57.67"
"eE5_75","2938","56.66"
"eE5_76","3468","66.89"
"eE5_77","2752","53.08"
"eE5_78","3345","64.51"
"eE5_79","2622","50.57"
"eE5_8","2825","54.48"
"eE5_80","2973","57.34"
"eE5_81","2832","54.62"
"eE5_82","2836","54.7"
"eE5_83","2543","49.05"
"eE5_84","2577","49.7"
"eE5_85","2283","44.03"
"eE5_86","2611","50.36"
"eE5_87","3285","63.36"
"eE5_88","2740","52.84"
"eE5_89","2538","48.95"
"eE5_9","2804","54.08"
"eE5_90","2767","53.37"
"eE5_91","2312","44.59"
"eE5_92","3187","61.47"
"eE5_93","2632","50.76"
"eE5_94","2629","50.7"
"eE5_95","3008","58.01"
"eE5_96","2671","51.51"
"eE5_97","2667","51.44"
"eE5_98","2382","45.94"
"eE5_99","2415","46.58"
"eE6_1","3353","64.67"
"eE6_10","2998","57.82"
"eE6_100","2679","51.67"
"eE6_11","2828","54.54"
"eE6_12","2342","45.17"
"eE6_13","2401","46.31"
"eE6_14","3160","60.95"
"eE6_15","3176","61.25"
"eE6_16","3147","60.69"
"eE6_17","2841","54.79"
"eE6_18","3373","65.05"
"eE6_19","2931","56.53"
"eE6_2","2808","54.16"
"eE6_20","2898","55.89"
"eE6_21","2218","42.78"
"eE6_22","2686","51.8"
"eE6_23","2531","48.81"
"eE6_24","2925","56.41"
"eE6_25","2215","42.72"
"eE6_26","2280","43.97"
"eE6_27","2732","52.69"
"eE6_28","2801","54.02"
"eE6_29","3349","64.59"
"eE6_3","2802","54.04"
"eE6_30","2654","51.19"
"eE6_31","3570","68.85"
"eE6_32","2846","54.89"
"eE6_33","2822","54.43"
"eE6_34","2401","46.31"
"eE6_35","3461","66.75"
"eE6_36","2958","57.05"
"eE6_37","2945","56.8"
"eE6_38","2480","47.83"
"eE6_39","2328","44.9"
"eE6_4","2651","51.13"
"eE6_40","2691","51.9"
"eE6_41","2953","56.95"
"eE6_42","2769","53.4"
"eE6_43","3067","59.15"
"eE6_44","2319","44.73"
"eE6_45","2747","52.98"
"eE6_46","2472","47.68"
"eE6_47","2866","55.27"
"eE6_48","2515","48.51"
"eE6_49","2510","48.41"
"eE6_5","2283","44.03"
"eE6_50","2508","48.37"
"eE6_51","2748","53"
"eE6_52","2818","54.35"
"eE6_53","3086","59.52"
"eE6_54","2748","53"
"eE6_55","3030","58.44"
"eE6_56","2693","51.94"
"eE6_57","2817","54.33"
"eE6_58","2963","57.15"
"eE6_59","2859","55.14"
"eE6_6","2524","48.68"
"eE6_60","3128","60.33"
"eE6_61","2586","49.87"
"eE6_62","2686","51.8"
"eE6_63","2781","53.64"
"eE6_64","3197","61.66"
"eE6_65","2600","50.14"
"eE6_66","3202","61.76"
"eE6_67","2694","51.96"
"eE6_68","2905","56.03"
"eE6_69","2417","46.62"
"eE6_7","2853","55.02"
"eE6_70","2367","45.65"
"eE6_71","2932","56.55"
"eE6_72","3370","65"
"eE6_73","2697","52.02"
"eE6_74","2369","45.69"
"eE6_75","2697","52.02"
"eE6_76","3046","58.75"
"eE6_77","2951","56.91"
"eE6_78","2616","50.45"
"eE6_79","3027","58.38"
"eE6_8","2699","52.05"
"eE6_80","2665","51.4"
"eE6_81","2820","54.39"
"eE6_82","3233","62.35"
"eE6_83","3197","61.66"
"eE6_84","2501","48.24"
"eE6_85","2899","55.91"
"eE6_86","2701","52.09"
"eE6_87","2371","45.73"
"eE6_88","3484","67.19"
"eE6_89","3416","65.88"
"eE6_9","2695","51.98"
"eE6_90","3315","63.93"
"eE6_91","2985","57.57"
"eE6_92","2870","55.35"
"eE6_93","2997","57.8"
"eE6_94","2283","44.03"
"eE6_95","2495","48.12"
"eE6_96","2242","43.24"
"eE6_97","3218","62.06"
"eE6_98","2645","51.01"
"eE6_99","2728","52.61"
"eE7_1","2364","45.59"
"eE7_10","2946","56.82"
"eE7_100","2503","48.27"
"eE7_11","3221","62.12"
"eE7_12","2772","53.46"
"eE7_13","2551","49.2"
"eE7_14","2660","51.3"
"eE7_15","2616","50.45"
"eE7_16","2890","55.74"
"eE7_17","2776","53.54"
"eE7_18","2444","47.14"
"eE7_19","2781","53.64"
"eE7_2","2629","50.7"
"eE7_20","3167","61.08"
"eE7_21","2473","47.7"
"eE7_22","2803","54.06"
"eE7_23","2689","51.86"
"eE7_24","2805","54.1"
"eE7_25","2455","47.35"
"eE7_26","2426","46.79"
"eE7_27","2554","49.26"
"eE7_28","2796","53.92"
"eE7_29","2874","55.43"
"eE7_3","2406","46.4"
"eE7_30","2150","41.47"
"eE7_31","2795","53.91"
"eE7_32","2883","55.6"
"eE7_33","2008","38.73"
"eE7_34","2671","51.51"
"eE7_35","2987","57.61"
"eE7_36","3018","58.21"
"eE7_37","2668","51.46"
"eE7_38","2921","56.34"
"eE7_39","2822","54.43"
"eE7_4","2216","42.74"
"eE7_40","2981","57.49"
"eE7_41","3123","60.23"
"eE7_42","3072","59.25"
"eE7_43","2545","49.08"
"eE7_44","3135","60.46"
"eE7_45","2691","51.9"
"eE7_46","2906","56.05"
"eE7_47","2596","50.07"
"eE7_48","2722","52.5"
"eE7_49","2341","45.15"
"eE7_5","2846","54.89"
"eE7_50","2932","56.55"
"eE7_51","2681","51.71"
"eE7_52","2386","46.02"
"eE7_53","2937","56.64"
"eE7_54","2767","53.37"
"eE7_55","2412","46.52"
"eE7_56","2873","55.41"
"eE7_57","2989","57.65"
"eE7_58","3089","59.58"
"eE7_59","2853","55.02"
"eE7_6","2894","55.81"
"eE7_60","2810","54.19"
"eE7_61","2201","42.45"
"eE7_62","2414","46.56"
"eE7_63","3045","58.73"
"eE7_64","2622","50.57"
"eE7_65","2297","44.3"
"eE7_66","3007","57.99"
"eE7_67","2589","49.93"
"eE7_68","2717","52.4"
"eE7_69","2546","49.1"
"eE7_7","2583","49.82"
"eE7_70","2584","49.84"
"eE7_71","2372","45.75"
"eE7_72","2705","52.17"
"eE7_73","2889","55.72"
"eE7_74","2467","47.58"
"eE7_75","2685","51.78"
"eE7_76","2756","53.15"
"eE7_77","2872","55.39"
"eE7_78","3012","58.09"
"eE7_79","2903","55.99"
"eE7_8","2844","54.85"
"eE7_80","2545","49.08"
"eE7_81","2190","42.24"
"eE7_82","2479","47.81"
"eE7_83","2526","48.72"
"eE7_84","2807","54.14"
"eE7_85","2582","49.8"
"eE7_86","3020","58.24"
"eE7_87","2388","46.06"
"eE7_88","2572","49.6"
"eE7_89","2534","48.87"
"eE7_9","2782","53.65"
"eE7_90","2999","57.84"
"eE7_91","2587","49.89"
"eE7_92","2664","51.38"
"eE7_93","3078","59.36"
"eE7_94","3084","59.48"
"eE7_95","2778","53.58"
"eE7_96","3225","62.2"
"eE7_97","2800","54"
"eE7_98","2329","44.92"
"eE7_99","3165","61.04"
"eE8_1","3007","57.99"
"eE8_10","2828","54.54"
"eE8_100","2681","51.71"
"eE8_11","2876","55.47"
"eE8_12","2681","51.71"
"eE8_13","2792","53.85"
"eE8_14","3185","61.43"
"eE8_15","2940","56.7"
"eE8_16","2452","47.29"
"eE8_17","2283","44.03"
"eE8_18","2797","53.94"
"eE8_19","3380","65.19"
"eE8_2","2622","50.57"
"eE8_20","2594","50.03"
"eE8_21","3226","62.22"
"eE8_22","3130","60.37"
"eE8_23","2813","54.25"
"eE8_24","2801","54.02"
"eE8_25","3054","58.9"
"eE8_26","3299","63.63"
"eE8_27","2687","51.82"
"eE8_28","2958","57.05"
"eE8_29","3006","57.97"
"eE8_3","2940","56.7"
"eE8_30","2969","57.26"
"eE8_31","2583","49.82"
"eE8_32","3024","58.32"
"eE8_33","2122","40.93"
"eE8_34","2731","52.67"
"eE8_35","3250","62.68"
"eE8_36","2508","48.37"
"eE8_37","2595","50.05"
"eE8_38","2642","50.95"
"eE8_39","2233","43.07"
"eE8_4","2967","57.22"
"eE8_40","3025","58.34"
"eE8_41","3321","64.05"
"eE8_42","3085","59.5"
"eE8_43","3164","61.02"
"eE8_44","3000","57.86"
"eE8_45","3100","59.79"
"eE8_46","2609","50.32"
"eE8_47","2904","56.01"
"eE8_48","3562","68.7"
"eE8_49","2927","56.45"
"eE8_5","3368","64.96"
"eE8_50","3088","59.56"
"eE8_51","2878","55.51"
"eE8_52","2693","51.94"
"eE8_53","2725","52.56"
"eE8_54","3149","60.73"
"eE8_55","3319","64.01"
"eE8_56","3225","62.2"
"eE8_57","3319","64.01"
"eE8_58","3160","60.95"
"eE8_59","3208","61.87"
"eE8_6","2749","53.02"
"eE8_60","3360","64.8"
"eE8_61","2571","49.59"
"eE8_62","2811","54.21"
"eE8_63","2146","41.39"
"eE8_64","3265","62.97"
"eE8_65","3147","60.69"
"eE8_66","2876","55.47"
"eE8_67","2682","51.73"
"eE8_68","2760","53.23"
"eE8_69","2627","50.67"
"eE8_7","2986","57.59"
"eE8_70","2928","56.47"
"eE8_71","3330","64.22"
"eE8_72","2993","57.72"
"eE8_73","2803","54.06"
"eE8_74","2729","52.63"
"eE8_75","3111","60"
"eE8_76","2851","54.99"
"eE8_77","2027","39.09"
"eE8_78","2708","52.23"
"eE8_79","3127","60.31"
"eE8_8","3096","59.71"
"eE8_80","3040","58.63"
"eE8_81","2382","45.94"
"eE8_82","3149","60.73"
"eE8_83","3064","59.09"
"eE8_84","2481","47.85"
"eE8_85","2844","54.85"
"eE8_86","3105","59.88"
"eE8_87","3120","60.17"
"eE8_88","3109","59.96"
"eE8_89","2876","55.47"
"eE8_9","3559","68.64"
"eE8_90","3159","60.93"
"eE8_91","3262","62.91"
"eE8_92","2590","49.95"
"eE8_93","2585","49.86"
"eE8_94","2944","56.78"
"eE8_95","2961","57.11"
"eE8_96","3234","62.37"
"eE8_97","2252","43.43"
"eE8_98","3112","60.02"
"eE8_99","3500","67.5"
"eF1_1","2989","57.65"
"eF1_10","2607","50.28"
"eF1_100","2878","55.51"
"eF1_11","2800","54"
"eF1_12","3309","63.82"
"eF1_13","2881","55.56"
"eF1_14","2386","46.02"
"eF1_15","2547","49.12"
"eF1_16","3103","59.85"
"eF1_17","2708","52.23"
"eF1_18","2339","45.11"
"eF1_19","2249","43.38"
"eF1_2","3582","69.08"
"eF1_20","2618","50.49"
"eF1_21","2743","52.9"
"eF1_22","2732","52.69"
"eF1_23","2867","55.29"
"eF1_24","2984","57.55"
"eF1_25","2926","56.43"
"eF1_26","2640","50.92"
"eF1_27","2755","53.13"
"eF1_28","2447","47.19"
"eF1_29","2666","51.42"
"eF1_3","2568","49.53"
"eF1_30","2827","54.52"
"eF1_31","3003","57.92"
"eF1_32","3110","59.98"
"eF1_33","2836","54.7"
"eF1_34","2412","46.52"
"eF1_35","2603","50.2"
"eF1_36","2524","48.68"
"eF1_37","3260","62.87"
"eF1_38","3084","59.48"
"eF1_39","2654","51.19"
"eF1_4","2951","56.91"
"eF1_40","2667","51.44"
"eF1_41","3138","60.52"
"eF1_42","3120","60.17"
"eF1_43","2417","46.62"
"eF1_44","2801","54.02"
"eF1_45","2960","57.09"
"eF1_46","2343","45.19"
"eF1_47","2779","53.6"
"eF1_48","2583","49.82"
"eF1_49","2564","49.45"
"eF1_5","2827","54.52"
"eF1_50","3327","64.17"
"eF1_51","3465","66.83"
"eF1_52","2401","46.31"
"eF1_53","2339","45.11"
"eF1_54","2355","45.42"
"eF1_55","2784","53.69"
"eF1_56","3254","62.76"
"eF1_57","2893","55.8"
"eF1_58","2709","52.25"
"eF1_59","3018","58.21"
"eF1_6","2545","49.08"
"eF1_60","2789","53.79"
"eF1_61","2753","53.1"
"eF1_62","2747","52.98"
"eF1_63","3134","60.44"
"eF1_64","2464","47.52"
"eF1_65","3080","59.4"
"eF1_66","2649","51.09"
"eF1_67","2882","55.58"
"eF1_68","2919","56.3"
"eF1_69","3122","60.21"
"eF1_7","2720","52.46"
"eF1_70","2819","54.37"
"eF1_71","3100","59.79"
"eF1_72","2993","57.72"
"eF1_73","2878","55.51"
"eF1_74","2322","44.78"
"eF1_75","2590","49.95"
"eF1_76","3110","59.98"
"eF1_77","2695","51.98"
"eF1_78","3306","63.76"
"eF1_79","2750","53.04"
"eF1_8","3107","59.92"
"eF1_80","2351","45.34"
"eF1_81","2625","50.63"
"eF1_82","2727","52.59"
"eF1_83","2397","46.23"
"eF1_84","2786","53.73"
"eF1_85","2663","51.36"
"eF1_86","2553","49.24"
"eF1_87","2529","48.78"
"eF1_88","2782","53.65"
"eF1_89","3179","61.31"
"eF1_9","2381","45.92"
"eF1_90","2548","49.14"
"eF1_91","2978","57.43"
"eF1_92","2896","55.85"
"eF1_93","2842","54.81"
"eF1_94","2527","48.74"
"eF1_95","3181","61.35"
"eF1_96","2553","49.24"
"eF1_97","3001","57.88"
"eF1_98","3128","60.33"
"eF1_99","3198","61.68"
"eF2_1","2605","50.24"
"eF2_10","3372","65.03"
"eF2_100","2566","49.49"
"eF2_11","2927","56.45"
"eF2_12","3159","60.93"
"eF2_13","2902","55.97"
"eF2_14","2665","51.4"
"eF2_15","3114","60.06"
"eF2_16","3254","62.76"
"eF2_17","3088","59.56"
"eF2_18","2880","55.54"
"eF2_19","2976","57.4"
"eF2_2","2548","49.14"
"eF2_20","2820","54.39"
"eF2_21","3306","63.76"
"eF2_22","2919","56.3"
"eF2_23","2836","54.7"
"eF2_24","2928","56.47"
"eF2_25","2676","51.61"
"eF2_26","3201","61.74"
"eF2_27","3311","63.86"
"eF2_28","2840","54.77"
"eF2_29","2609","50.32"
"eF2_3","3285","63.36"
"eF2_30","2417","46.62"
"eF2_31","2695","51.98"
"eF2_32","3267","63.01"
"eF2_33","2917","56.26"
"eF2_34","2835","54.68"
"eF2_35","3431","66.17"
"eF2_36","2534","48.87"
"eF2_37","2310","44.55"
"eF2_38","2626","50.65"
"eF2_39","3062","59.05"
"eF2_4","2426","46.79"
"eF2_40","2847","54.91"
"eF2_41","3319","64.01"
"eF2_42","2905","56.03"
"eF2_43","3145","60.66"
"eF2_44","3204","61.79"
"eF2_45","2453","47.31"
"eF2_46","3228","62.26"
"eF2_47","2239","43.18"
"eF2_48","2570","49.57"
"eF2_49","2557","49.32"
"eF2_5","2450","47.25"
"eF2_50","2469","47.62"
"eF2_51","2925","56.41"
"eF2_52","3084","59.48"
"eF2_53","3410","65.77"
"eF2_54","3131","60.39"
"eF2_55","2454","47.33"
"eF2_56","2701","52.09"
"eF2_57","2735","52.75"
"eF2_58","3026","58.36"
"eF2_59","2653","51.17"
"eF2_6","3149","60.73"
"eF2_60","2696","52"
"eF2_61","3102","59.83"
"eF2_62","2848","54.93"
"eF2_63","2957","57.03"
"eF2_64","2341","45.15"
"eF2_65","3053","58.88"
"eF2_66","2707","52.21"
"eF2_67","3052","58.86"
"eF2_68","3257","62.82"
"eF2_69","3187","61.47"
"eF2_7","3277","63.2"
"eF2_70","2641","50.94"
"eF2_71","3357","64.74"
"eF2_72","2906","56.05"
"eF2_73","2427","46.81"
"eF2_74","2888","55.7"
"eF2_75","2519","48.58"
"eF2_76","2891","55.76"
"eF2_77","3004","57.94"
"eF2_78","2878","55.51"
"eF2_79","3075","59.31"
"eF2_8","2660","51.3"
"eF2_80","2759","53.21"
"eF2_81","3098","59.75"
"eF2_82","2680","51.69"
"eF2_83","2795","53.91"
"eF2_84","3468","66.89"
"eF2_85","2486","47.95"
"eF2_86","2686","51.8"
"eF2_87","2981","57.49"
"eF2_88","2756","53.15"
"eF2_89","2716","52.38"
"eF2_9","2965","57.18"
"eF2_90","2180","42.04"
"eF2_91","2973","57.34"
"eF2_92","2564","49.45"
"eF2_93","2926","56.43"
"eF2_94","2689","51.86"
"eF2_95","2949","56.88"
"eF2_96","2798","53.96"
"eF2_97","2312","44.59"
"eF2_98","2761","53.25"
"eF2_99","2636","50.84"
"eF3_1","2718","52.42"
"eF3_10","3212","61.95"
"eF3_100","2690","51.88"
"eF3_11","2891","55.76"
"eF3_12","3261","62.89"
"eF3_13","2953","56.95"
"eF3_14","2507","48.35"
"eF3_15","2704","52.15"
"eF3_16","2841","54.79"
"eF3_17","3187","61.47"
"eF3_18","2594","50.03"
"eF3_19","2887","55.68"
"eF3_2","3071","59.23"
"eF3_20","2897","55.87"
"eF3_21","2776","53.54"
"eF3_22","3157","60.89"
"eF3_23","2483","47.89"
"eF3_24","2730","52.65"
"eF3_25","2616","50.45"
"eF3_26","2608","50.3"
"eF3_27","3187","61.47"
"eF3_28","2925","56.41"
"eF3_29","2393","46.15"
"eF3_3","2861","55.18"
"eF3_30","2419","46.65"
"eF3_31","3049","58.8"
"eF3_32","2881","55.56"
"eF3_33","2689","51.86"
"eF3_34","3156","60.87"
"eF3_35","3150","60.75"
"eF3_36","2698","52.03"
"eF3_37","2556","49.3"
"eF3_38","2947","56.84"
"eF3_39","3125","60.27"
"eF3_4","2805","54.1"
"eF3_40","2994","57.74"
"eF3_41","2840","54.77"
"eF3_42","2869","55.33"
"eF3_43","2247","43.34"
"eF3_44","2919","56.3"
"eF3_45","2448","47.21"
"eF3_46","2877","55.49"
"eF3_47","3319","64.01"
"eF3_48","3105","59.88"
"eF3_49","2967","57.22"
"eF3_5","2870","55.35"
"eF3_50","3016","58.17"
"eF3_51","3140","60.56"
"eF3_52","2929","56.49"
"eF3_53","2735","52.75"
"eF3_54","3073","59.27"
"eF3_55","3063","59.07"
